﻿﻿﻿﻿﻿﻿﻿﻿idx,card_name,company,card_type,brands,annual_fee,pre_month_money,pre_month_condition,top_benefit_summary,benefit_categories,only_online,release_dt,card_img,detail_url,detailed_benefits
2928,BC 바로 ZONE 카드,BC 바로카드,신용,Mastercard,"국내전용 [19,000]원 / 해외겸용 [19,000]원",300000,"300,000원",할인: 7% | 할인: 7% | 할인: 7%,"마트/편의점, 쇼핑, 푸드, 카페/디저트, 뷰티/피트니스, OTT/영화/문화, 해외",false,2025-11-27,https://d1c5n4ri2guedi.cloudfront.net/card/2928/card_img/45807/2928card.png,https://www.card-gorilla.com/card/detail/2928,"푸드: 커피, 간식, 배달앱 7% 할인 | 생활: 온라인몰, 다이소, 올리브영 7% 할인 | 디지털구독: 디지털구독, 쇼핑멤버십 7% 할인 | 전통시장: 전통시장 7% 할인 | 해외: 해외가맹점 및 해외 직접 구매 이용시 | 무이자할부: 국내 대상 가맹점 2~3개월 상시 무이자 할부 | 프리미엄: Mastercard Platinum서비스"
2258,#Pay 신한카드,신한카드,신용,VISA,"국내전용 [27,000]원 / 해외겸용 [30,000]원",300000,"300,000원",간편결제: 5%,"모든가맹점, 간편결제",false,,https://d1c5n4ri2guedi.cloudfront.net/card/2258/card_img/21008/2258card.png,https://www.card-gorilla.com/card/detail/2258,간편결제: 7개 간편결제(Pay)로 국내 거래시 5% 마이신한포인트 적립
2664,American Express The Platinum Card®Edition2,현대카드,신용,AMEX,"해외겸용 [1,000,000]원",500000,"500,000원",적립: 무제한 | 바우처: 850000원 | 공항라운지: 무제한,"쇼핑, 항공마일리지, 공항라운지/PP, 프리미엄, 여행/숙박, 해외",false,2023-11-27,https://d1c5n4ri2guedi.cloudfront.net/card/2664/card_img/32408/2664card.png,https://www.card-gorilla.com/card/detail/2664,"적립: 대상점에 따라 이용 금액 1,000원당 최대 5MR 적립 | 바우처: 국내 트래블・패션/뷰티 영역에서 사용 가능한 85만원 상당 바우처 제공(연 1회) | 프리미엄 서비스: 본인 회원 메탈 플레이트 제공 | 공항라운지: 전 세계 공항 라운지 무료 이용 서비스 | 프리미엄 서비스: 인천국제공항 및 국내 특급호텔 무료 발레파킹 | 프리미엄 서비스: 호텔 델리/레스토랑, 패밀리 레스토랑 할인 | 프리미엄 서비스: 럭셔리 &amp; 프리미엄 호텔 혜택 | 프리미엄 서비스: American Express PLATINUM ELITE 서비스"
2940,현대카드MY BUSINESS M E-seller,현대카드,신용,"VISA, AMEX","국내전용 [50,000]원 /  해외겸용 [50,000]원",500000,"500,000원",적립: 5% | 적립: 5% | 적립: 1.5%,"모든가맹점, 쇼핑, 공과금/렌탈, 간편결제, 해외, 비즈니스",false,2024-07-31,https://d1c5n4ri2guedi.cloudfront.net/card/2940/card_img/46990/2940card.png,https://www.card-gorilla.com/card/detail/2940,적립: 유의사항 | 적립: 대상점 | 적립: 이용 방법
2613,ALL 우리카드 Infinite,우리카드,신용,VISA,"국내전용 [500,000]원 / 해외겸용 [500,000]원",500000,"500,000원",프리미엄: 14000원 | 프리미엄: 무제한 | 프리미엄: 무제한,"레저/스포츠, 공항라운지/PP, 프리미엄, 여행/숙박",false,2023-11-07,https://d1c5n4ri2guedi.cloudfront.net/card/2613/card_img/31307/2613card.png,https://www.card-gorilla.com/card/detail/2613,프리미엄: [아코르 서비스] | 프리미엄: [아코르 서비스] 아코르 플러스 익스플로러 유료 멤버십 서비스 자동 가입 | 프리미엄: [아코르 서비스] ALL 회원 GOLD 등급 제공 및 업그레이드 | 프리미엄: [아코르 서비스] ALL 리워드 포인트 적립 | 프리미엄: [아코르 서비스] ALL 리워드 포인트 보너스 제공 | 공항라운지: [Premium Service] 국내외 공항 라운지 무료이용 서비스 제공 | 여행/숙박: [Premium Service] KAL 리무진 버스 무료이용 서비스 제공 | 골프: [Premium Service] 국내 지정 골프장 무료 커피 또는 지정 골프연습장 무료 타석권 제공 | 여행/숙박: [Premium Service] 국내외 여행자 보험 서비스 제공 | 호텔: [Premium Service] 아코르 호텔 프리미엄 서비스 제공 | 선택형: 플레이트 선택
2877,MG+ BLACK 하나카드,MG새마을금고,신용,VISA,"국내전용 [120,000]원 / 해외겸용 [120,000]원",500000,"500,000원",프리미엄: 무제한 | 할인: 10% | 할인: 50%,"교통, 쇼핑, 카페/디저트, 레저/스포츠, 공항라운지/PP, 프리미엄, 여행/숙박, 해외",false,2025-01-24,https://d1c5n4ri2guedi.cloudfront.net/card/2877/card_img/43987/2877card.png,https://www.card-gorilla.com/card/detail/2877,바우처: 바우처 5가지 중 1가지를 선택하여 이용 (연 1회) | 해외: 해외여행 10% 청구할인 | 쇼핑: 쇼핑 10% 청구할인 | 골프: 골프 10% 청구할인 | 카페: 커피 50% 청구할인 | 택시: 택시 50% 청구할인 | 공항라운지: 전세계 공항라운지 무료이용 (연 3회)
634,Easy all 티타늄카드,KB국민카드,신용,"VISA, UnionPay","국내전용 [30,000]원 / 해외겸용 [30,000]원",500000,"500,000원",선택형: 무제한 | 택시: 10% | 온라인쇼핑: 5%,"교통, 주유, 통신, 마트/편의점, 쇼핑, 푸드, 카페/디저트, 뷰티/피트니스, 공과금/렌탈, 병원/약국, 애완동물, 교육/육아, 레저/스포츠, OTT/영화/문화, 프리미엄, 해외",false,,https://d1c5n4ri2guedi.cloudfront.net/card/634/card_img/21400/634card.png,https://www.card-gorilla.com/card/detail/634,선택형: Easy all 선택 서비스(택1) | 선택형: 1. Auto 모드 (많이 쓴 영역에서 자동 캐시백) | 프리미엄: 티타늄 서비스
121,다담카드,KB국민카드,신용,"VISA, Mastercard, UnionPay","해외겸용 [15,000]원",300000,"300,000원",대중교통: 10% | 주유: 무제한 | 선택형: 무제한,"교통, 주유, 통신, 마트/편의점, 쇼핑, 푸드, 카페/디저트, 교육/육아, 자동차/하이패스, 레저/스포츠, OTT/영화/문화, 여행/숙박, 해외",false,,https://d1c5n4ri2guedi.cloudfront.net/card/121/card_img/20353/121card.png,https://www.card-gorilla.com/card/detail/121,"대중교통: 대중교통 기본 할인 서비스 | 통신: 이동통신 기본 할인 서비스 | 주유소: 주유 기본 할인 서비스 | 영화: CGV/메가박스 온라인 영화예매시 승인건당 3,500원 청구 할인 | 테마파크: 놀이공원 기본 할인 서비스 | 해외: 해외 기본 할인 서비스 | 해외: KB투어할인 서비스 | 선택형: 선택 적립 서비스 | 기타: [다담리워드 서비스]"
2446,원더카드 FREE,하나카드,신용,Mastercard,"국내전용 [12,000]원 / 해외겸용 [12,000]원",0,없음,국내외가맹점: 0.7% | 간편결제: 1.2% | 생활: 2%,"모든가맹점, 교통, 마트/편의점, 쇼핑, 카페/디저트, 무실적, 간편결제",false,,https://d1c5n4ri2guedi.cloudfront.net/card/2446/card_img/27741/2446card.png,https://www.card-gorilla.com/card/detail/2446,"국내외가맹점: 전가맹점 0.7% 할인 | 간편결제: 간편결제 1.2% 할인 | 생활: 쿠팡/마트/베이커리 2% 할인, | 무이자할부: 무이자할부"
2529,트래블로그 신용카드,하나카드,신용,Mastercard,"국내전용 [20,000]원 / 해외겸용 [20,000]원",0,없음,국내외가맹점: 1% | 해외이용: 3% | 여행/숙박: 3%,"모든가맹점, 무실적, 간편결제, 항공마일리지, 공항라운지/PP, 여행/숙박, 해외",false,,https://d1c5n4ri2guedi.cloudfront.net/card/2529/card_img/29020/2529card.png,https://www.card-gorilla.com/card/detail/2529,국내외가맹점: 국내외 가맹점 1.0% 하나머니 적립 | 간편결제: 간편결제 1.0%~1.3% 하나머니 적립 | 해외이용: 해외 가맹점 3% 하나머니 적립 | 항공권: 항공사 3% 하나머니 적립 | 면세점: 면세점 3% 하나머니 적립 | 온라인 여행사: 여행 3% 하나머니 적립 | 수수료우대: 외화 하나머니 결제 안내 및 혜택 | 선택형: 카드 플레이트 선택
2569,트래블월렛 우리카드,우리카드,신용,VISA,"국내전용 [20,000]원 / 해외겸용 [20,000]원",400000,"400,000원",적립: 2% | 수수료우대: 무제한,해외,false,2023-07-07,https://d1c5n4ri2guedi.cloudfront.net/card/2569/card_img/30756/2569card.png,https://www.card-gorilla.com/card/detail/2569,적립: 트래블 포인트 적립 서비스 | 수수료우대: 해외 이용 수수료 면제 서비스
115,굿데이올림카드,KB국민카드,신용,"VISA, Mastercard, AMEX","국내전용 [15,000]원 / 해외겸용 [20,000]원",300000,"300,000원",주유: 무제한 | 통신: 10% | 마트/편의점: 10%,"교통, 주유, 통신, 마트/편의점, 푸드, 카페/디저트, 뷰티/피트니스, 병원/약국, 교육/육아, 해외",false,,https://d1c5n4ri2guedi.cloudfront.net/card/115/card_img/20273/115card.png,https://www.card-gorilla.com/card/detail/115,"주유: 주유소, 충전소 업종 리터당 60원 청구할인 | 대형마트: 대형마트 10% 청구할인 | 통신: 전화요금, 인터넷이용료, 케이블TV 업종 10% 청구할인 | 교통: 버스, 지하철, 택시 업종 10% 청구할인 | 해외: 해외이용(해외직구) 5% 할인 캐시백 | 푸드: 음식점, 커피전문점, 편의점, 약국 업종 10% 추가 청구할인 | 학원: 학원/피트니스 업종 10% 추가 청구할인"
54,삼성카드 스페셜마일리지(스카이패스),삼성카드,신용,AMEX,"국내전용 [97,000]원 / 해외겸용 [99,000]원",0,없음,대한항공: 무제한 | 패밀리레스토랑: 30000원 | 대한항공: 무제한,"모든가맹점, 주유, 마트/편의점, 푸드, 카페/디저트, 무실적, 항공마일리지, 공항라운지/PP, 프리미엄",false,,https://d1c5n4ri2guedi.cloudfront.net/card/54/card_img/20135/54card.png,https://www.card-gorilla.com/card/detail/54,"대한항공: [기본 적립] 모든 가맹점 스카이패스 1 마일리지 적립 | 선택형: [특별 적립] 옵션 적립처에 따라 스카이패스 2 마일리지 적립 | 패밀리레스토랑: 아웃백스테이크하우스 30,000원 결제일 할인 | 프리미엄 서비스: 아멕스 프리미엄 서비스 이용 안내"
2680,현대카드Z work Edition2,현대카드,신용,"VISA, AMEX","국내전용 [20,000]원 / 해외겸용 [20,000]원",500000,"500,000원",카페: 10% | 온라인쇼핑: 10% | 교통: 10%,"교통, 마트/편의점, 쇼핑, 교육/육아",false,2024-01-19,https://d1c5n4ri2guedi.cloudfront.net/card/2680/card_img/39646/2680card.png,https://www.card-gorilla.com/card/detail/2680,온라인쇼핑: [온라인 쇼핑몰 10% 청구 할인] | 편의점: [편의점 10% 청구 할인] | 카페: [커피전문점 10% 청구 할인] | 대중교통: [대중교통 10% 청구 할인] | 도서: [도서 10% 청구 할인]
2631,모니모A 카드,삼성카드,신용,Mastercard,"국내전용 [10,000]원 / 해외겸용 [10,000]원",300000,"300,000원",국내외가맹점: 1% | 보험사: 9% | 카페: 5000원,"모든가맹점, 주유, 마트/편의점, 쇼핑, 카페/디저트, 공과금/렌탈, 병원/약국, 애완동물, OTT/영화/문화, 해외",false,2023-11-24,https://d1c5n4ri2guedi.cloudfront.net/card/2631/card_img/31783/2631card.png,https://www.card-gorilla.com/card/detail/2631,"국내외가맹점: 국내외 가맹점 0.5%/1% 모니머니 리워드 적립 | 보험사: 보험 9% 모니머니 리워드 추가 적립 | 생활: 생활 필수 영역 1% 모니머니 리워드 추가 적립 | 카페: 스타벅스 5,000원 할인 | 선택형: 블루"
2683,현대카드Z family Edition2,현대카드,신용,"VISA, AMEX","국내전용 [20,000]원 / 해외겸용 [20,000]원",500000,"500,000원",온라인쇼핑: 10% | 병원/약국: 10% | 생활: 10%,"주유, 통신, 쇼핑, 공과금/렌탈, 병원/약국, 교육/육아",false,2024-01-19,https://d1c5n4ri2guedi.cloudfront.net/card/2683/card_img/39649/2680card.png,https://www.card-gorilla.com/card/detail/2683,온라인쇼핑: [온라인 쇼핑몰 10% 청구 할인] | 병원/약국: [병원&middot;약국 10% 청구 할인] | 학원: [학원 10% 청구 할인] | 주유: [주유 10% 청구 할인] | 생활: [생활 요금 정기 결제 10% 청구 할인]
2927,BC 바로 Air Max 카드,BC 바로카드,신용,AMEX,"국내전용 [43,000]원 / 해외겸용 [43,000]원",500000,"500,000원",대한항공: 500원 | 대한항공: 500원 | 대한항공: 200원,"쇼핑, 카페/디저트, 뷰티/피트니스, 공과금/렌탈, 항공마일리지",false,2025-11-11,https://d1c5n4ri2guedi.cloudfront.net/card/2927/card_img/45801/2927card.png,https://www.card-gorilla.com/card/detail/2927,"대한항공: 1,500원당 1 스카이패스 마일리지 | 대한항공: ,500원당 1 스카이패스 마일리지 추가 | 공과금: 아파트관리비 1,500원당 1 스카이패스 마일리지 | 대한항공: 1백만원당 200 스카이패스 마일리지 추가 | 무이자할부: 국내 대상 가맹점 2~3개월 상시 무이자 할부"
2290,삼성 iD ENERGY 카드,삼성카드,신용,VISA,"국내전용 [20,000]원 / 해외겸용 [20,000]원",500000,"500,000원",주유: 10000원 | 카페: 30% | 하이패스: 10%,"교통, 주유, 카페/디저트, 자동차/하이패스",false,,https://d1c5n4ri2guedi.cloudfront.net/card/2290/card_img/27723/2290card.png,https://www.card-gorilla.com/card/detail/2290,"주유소: 주유 건별 10,000원 이상 결제 시 10,000원 결제일할인(월 합산 30,000원까지 할인) | 대중교통: 대중교통&middot;택시&middot;전기차 충전요금 10% 결제일할인 | 자동차: 주차장&middot;대리운전 10% 결제일할인 | 기타: 고속도로 통행료 10% 결제일할인 | 카페: 스타벅스 드라이브 스루 매장에서 My DT Pass를 통해 결제 시 30% 결제일할인 | 자동차: 엔진오일(오일필터&middot;에어클리너 포함) 교환 시 20,000원 현장할인(연 2회) | 선택형: 펑키"
2406,하나 CLUB H 아메리칸 익스프레스 리저브 카드,하나카드,신용,AMEX,"해외겸용 [150,000]원",500000,"500,000원",항공마일리지: 무제한 | 항공마일리지: 무제한 | 공항라운지/PP: 무제한,"모든가맹점, 항공마일리지, 공항라운지/PP, 프리미엄, 해외",false,,https://d1c5n4ri2guedi.cloudfront.net/card/2406/card_img/26473/2406card.png,https://www.card-gorilla.com/card/detail/2406,항공마일리지: 국내 이용금액 1천원당 1마일리지 적립 | 항공마일리지: 해외 이용금액 1천원당 2마일리지 적립 | 공항라운지: 인천공항 라운지 무료 서비스 | 프리미엄 서비스: Special Service 메탈 플레이트 기본 제공 | 프리미엄 서비스: 국제 브랜드 서비스
130,BeV V카드(포인트형),KB국민카드,신용,"Mastercard, UnionPay","해외겸용 [295,000]원",500000,"500,000원",바우처: 무제한 | 적립: 1.5% | 적립: 3%,"모든가맹점, 쇼핑, 공항라운지/PP, 프리미엄, 여행/숙박",false,,https://d1c5n4ri2guedi.cloudfront.net/card/130/card_img/20359/130card.png,https://www.card-gorilla.com/card/detail/130,바우처: 쿠폰서비스 | 적립: 포인트리 적립 | 프리미엄: BeV Ⅴ카드 공통 서비스
2958,BLISS Mileage,IBK기업은행,신용,Mastercard,"국내전용 [99,000]원 / 해외겸용 [100,000]원",500000,"500,000원",대한항공: 무제한 | 대한항공: 무제한 | 바우처: 무제한,"모든가맹점, 쇼핑, 푸드, OTT/영화/문화, 항공마일리지, 공항라운지/PP, 프리미엄, 해외",false,2026-03-01,https://d1c5n4ri2guedi.cloudfront.net/card/2958/card_img/47712/2958card_1.png,https://www.card-gorilla.com/card/detail/2958,대한항공: 기본적립 | 대한항공: 특화적립 | 바우처: (연 1회) 신청 시 6가지 바우처 중 택 1 | 프리미엄 서비스: 국내&middot;외 공항라운지 무료이용 서비스
432,SKYPASS 롯데 아멕스카드,롯데카드,신용,AMEX,"해외겸용 [20,000]원",0,없음,항공마일리지: 무제한 | 항공마일리지: 무제한 | 여행/숙박: 무제한,"무실적, 항공마일리지, 여행/숙박",false,,https://d1c5n4ri2guedi.cloudfront.net/card/432/card_img/30755/432card.png,https://www.card-gorilla.com/card/detail/432,"대한항공: SKYPASS 1,000원당 1마일, 해외결제는 더블마일 적립"
2807,신한카드 The BEST-XO,신한카드,신용,Mastercard,"국내전용 [297,000]원 / 해외겸용 [300,000]원",500000,"500,000원",적립: 1% | 항공마일리지: 500원 | 바우처: 250000원,"모든가맹점, 교통, 카페/디저트, 항공마일리지, 공항라운지/PP",false,2025-01-17,https://d1c5n4ri2guedi.cloudfront.net/card/2807/card_img/45759/2807card.png,https://www.card-gorilla.com/card/detail/2807,"적립: [기본 리워드] 이용금액 1% 적립(마이신한포인트형) / 1,500원 당 1마일 적립(스카이패스형) | 바우처: Gift Option 서비스 (연 1회/ 택 1) | 바우처: Bonus Gift 서비스 | 생활: [Life Experience 서비스] 커피전문점 2천원 할인/택시 이용금액 7% 할인 | 공항라운지: THE LOUNGE 모바일 앱을 통한 전세계 공항 라운지 무료 이용"
